ARTIST,SONG TITLE,DISC CODE
Pussycat,Mississippi,LEGENDS-3577
Pussycat Dolls,Don't Cha (Dance Remix),LEGENDS-3578
QED Vs Def Leppard (Duet),Love Bites (Dance Remix),LEGENDS-3579
Queen,Another One Bites The Dust,LEGENDS-3580
Queen,Bohemian Rhapsody,LEGENDS-3581
Queen,Crazy Little Thing Called Love,LEGENDS-3582
Queen,Don't Stop Me Now,LEGENDS-3583
Queen,Fat Bottomed Girls,LEGENDS-3584
Queen,I Want It All,LEGENDS-3585
Queen,I Want To Break Free,LEGENDS-3586
Queen,It's A Kind Of Magic,LEGENDS-3587
Queen,Killer Queen,LEGENDS-3588
Queen,One Vision,LEGENDS-3589
Queen,Radio Ga Ga,LEGENDS-3590
Queen,Show Must Go On,LEGENDS-3591
Queen,We Are The Champions (V1),LEGENDS-3592
Queen,We Are The Champions (V2),LEGENDS-3593
Queen,We Will Rock You (V1),LEGENDS-3594
Queen,We Will Rock You (V2),LEGENDS-3595
Queen,Who Wants To Live Forever,LEGENDS-3596
Queen & David Bowie (Duet),Under Pressure,LEGENDS-3597
R. Kelly,I Believe I Can Fly (V1),LEGENDS-3598
R. Kelly,I Believe I Can Fly (V2),LEGENDS-3599
R. Kelly,Ignition (Remix),LEGENDS-3600
R.E.M.,At My Most Beautiful,LEGENDS-3601
R.E.M.,Daysleeper,LEGENDS-3602
R.E.M.,Drive,LEGENDS-3603
R.E.M.,E-Bow The Letter,LEGENDS-3604
R.E.M.,Everybody Hurts,LEGENDS-3605
R.E.M.,It's The End Of The World As We Know It,LEGENDS-3606
R.E.M.,Losing My Religion (V1),LEGENDS-3607
R.E.M.,Losing My Religion (V2),LEGENDS-3608
R.E.M.,Man On The Moon,LEGENDS-3609
R.E.M.,Nightswimming,LEGENDS-3610
R.E.M.,One I Love,LEGENDS-3611
R.E.M.,Radio Song,LEGENDS-3612
R.E.M.,Shiny Happy People,LEGENDS-3613
R.E.M.,Sidewinder Sleeps Tonite (V1),LEGENDS-3614
R.E.M.,Sidewinder Sleeps Tonite (V2),LEGENDS-3615
R.E.M.,Strange Currencies,LEGENDS-3616
R.E.M.,Tongue,LEGENDS-3617
R.E.M.,"What's The Frequency, Kenneth",LEGENDS-3618
Randy Crawford,You Might Need Somebody,LEGENDS-3619
Rare Earth,Get Ready,LEGENDS-3620
Rascals,Beautiful Morning,LEGENDS-3621
Rascals,People Got To Be Free,LEGENDS-3622
Ray Anthony,Hokey Pokey,LEGENDS-3623
Ray Charles,America The Beautiful,LEGENDS-3624
Ray Charles,Busted,LEGENDS-3625
Ray Charles,Cryin' Time,LEGENDS-3626
Ray Charles,Don't Set Me Free,LEGENDS-3627
Ray Charles,Drown In My Own Tears,LEGENDS-3628
Ray Charles,Georgia On My Mind,LEGENDS-3629
Ray Charles,"Hallelujah, I Love Her So",LEGENDS-3630
Ray Charles,I Believe To My Soul,LEGENDS-3631
Ray Charles,I Can't Stop Loving You,LEGENDS-3632
Ray Charles,I Got A Woman,LEGENDS-3633
Ray Charles,It Had To Be You,LEGENDS-3634
Ray Charles,Let's Go Get Stoned,LEGENDS-3635
Ray Charles,Mess Around,LEGENDS-3636
Ray Charles,Shake A Tail Feather,LEGENDS-3637
Ray Charles,Song For You,LEGENDS-3638
Ray Charles,Take These Chains From My Heart,LEGENDS-3639
Ray Charles,Unchain My Heart,LEGENDS-3640
Ray Charles,What'd I Say,LEGENDS-3641
Ray Charles,Yesterday,LEGENDS-3642
Ray Charles,You Are My Sunshine,LEGENDS-3643
Ray Charles,Your Cheatin' Heart,LEGENDS-3644
Ray Charles & Elton John (Duet),Sorry Seems To Be The Hardest Word,LEGENDS-3645
Ray Charles & Margie Hendrix (Duet),Night Time Is The Right Time,LEGENDS-3646
Ray Charles & The Raelettes (Duet),Hit The Road Jack,LEGENDS-3647
Ray Peterson,Tell Laura I Love Her,LEGENDS-3648
Ray Stevens,Streak,LEGENDS-3649
Real Thing,You To Me Are Everything,LEGENDS-3650
Red Hot Chili Peppers,Aeroplane,LEGENDS-3651
Red Hot Chili Peppers,Californication,LEGENDS-3652
Red Hot Chili Peppers,Higher Ground,LEGENDS-3653
Red Hot Chili Peppers,If You Have To Ask,LEGENDS-3654
Red Hot Chili Peppers,Sir Psycho Sexy,LEGENDS-3655
Red Hot Chili Peppers,Suck My Kiss,LEGENDS-3656
Red Hot Chili Peppers,Under The Bridge,LEGENDS-3657
Rednex,Cotton Eye Joe (V1),LEGENDS-3658
Rednex,Cotton Eye Joe (V2),LEGENDS-3659
Reflections,"Just Like, Romeo And Juliet",LEGENDS-3660
Rembrandts,I'll Be There For You,LEGENDS-3661
REO Speedwagon,Can't Fight This Feeling,LEGENDS-3662
REO Speedwagon,Keep On Loving You,LEGENDS-3663
Richard Marx,Angelina,LEGENDS-3664
Richard Marx,Don't Mean Nothing,LEGENDS-3665
Richard Marx,Endless Summer Nights,LEGENDS-3666
Richard Marx,Hazard,LEGENDS-3667
Richard Marx,Hold On To The Nights,LEGENDS-3668
Richard Marx,Now And Forever,LEGENDS-3669
Richard Marx,Right Here Waiting,LEGENDS-3670
Richard Marx,Should've Known Better,LEGENDS-3671
Richard Marx,Take This Heart,LEGENDS-3672
Rick Astley,Never Gonna Give You Up,LEGENDS-3673
Rick James,Super Freak,LEGENDS-3674
Ricky Martin,Livin' La Vida Loca (V1),LEGENDS-3675
Ricky Martin,Livin' La Vida Loca (V2),LEGENDS-3676
Ricky Martin & Christina Aguilera (Duet),Nobody Wants To Be Lonely,LEGENDS-3677
Ricky Nelson,Be-Bop Baby,LEGENDS-3678
Ricky Nelson,Believe What You Say,LEGENDS-3679
Ricky Nelson,For You,LEGENDS-3680
Ricky Nelson,Garden Party,LEGENDS-3681
Ricky Nelson,Hello Mary Lou (V1),LEGENDS-3682
Ricky Nelson,Hello Mary Lou (V2),LEGENDS-3683
Ricky Nelson,I Got A Feeling,LEGENDS-3684
Ricky Nelson,I'm Walkin',LEGENDS-3685
Ricky Nelson,It's Late,LEGENDS-3686
Ricky Nelson,It's Up To You,LEGENDS-3687
Ricky Nelson,Lonesome Town,LEGENDS-3688
Ricky Nelson,Never Be Anyone Else But You,LEGENDS-3689
Ricky Nelson,Poor Little Fool,LEGENDS-3690
Ricky Nelson,Stood Up,LEGENDS-3691
Ricky Nelson,Teenage Idol,LEGENDS-3692
Ricky Nelson,Teenager's Romance,LEGENDS-3693
Ricky Nelson,Travelin' Man,LEGENDS-3694
Righteous Brothers,Ebb Tide,LEGENDS-3695
Righteous Brothers,Rock & Roll Heaven,LEGENDS-3696
Righteous Brothers,Soul And Inspiration,LEGENDS-3697
Righteous Brothers,Unchained Melody (V1),LEGENDS-3698
Righteous Brothers,Unchained Melody (V2),LEGENDS-3699
Righteous Brothers,You've Lost That Lovin' Feelin' (V1),LEGENDS-3700
Righteous Brothers,You've Lost That Lovin' Feelin' (V2),LEGENDS-3701
Ritchie Valens,La Bamba,LEGENDS-3702
Robbie Williams,Angels (V1),LEGENDS-3703
Robbie Williams,Angels (V2),LEGENDS-3704
Robbie Williams,Ego A Go Go,LEGENDS-3705
Robbie Williams,Freedom,LEGENDS-3706
Robbie Williams,It's Only Us,LEGENDS-3707
Robbie Williams,Karma Killer,LEGENDS-3708
Robbie Williams,Lazy Days,LEGENDS-3709
Robbie Williams,Let Me Entertain You,LEGENDS-3710
Robbie Williams,Millennium (V1),LEGENDS-3711
Robbie Williams,Millennium (V2),LEGENDS-3712
Robbie Williams,No Regrets,LEGENDS-3713
Robbie Williams,Old Before I Die,LEGENDS-3714
Robbie Williams,Phoenix From The Flames,LEGENDS-3715
Robbie Williams,Rock DJ,LEGENDS-3716
Robbie Williams,She's The One,LEGENDS-3717
Robbie Williams,South Of The Border,LEGENDS-3718
Robbie Williams,Strong,LEGENDS-3719
Robbie Williams,Win Some Lose Some,LEGENDS-3720
Robert Palmer,Addicted To Love,LEGENDS-3721
Roberta Flack,Feel Like Makin' Love,LEGENDS-3722
Roberta Flack,First Time Ever I Saw Your Face (V1),LEGENDS-3723
Roberta Flack,First Time Ever I Saw Your Face (V2),LEGENDS-3724
Roberta Flack,Killing Me Softly With His Song,LEGENDS-3725
Roberta Flack & Donny Hathaway (Duet),Back Together Again,LEGENDS-3726
Roberta Flack & Donny Hathaway (Duet),Closer I Get To You,LEGENDS-3727
Roberta Flack & Donny Hathaway (Duet),Where Is The Love,LEGENDS-3728
Roberta Flack & Maxi Priest (Duet),Set The Night To Music (V1),LEGENDS-3729
Roberta Flack & Maxi Priest (Duet),Set The Night To Music (V2),LEGENDS-3730
Rocky Horror Picture Show (Duet),Time Warp,LEGENDS-3731
Rod Stewart,Angel,LEGENDS-3732
Rod Stewart,Baby Jane,LEGENDS-3733
Rod Stewart,Do Ya Think I'm Sexy,LEGENDS-3734
Rod Stewart,Downtown Train,LEGENDS-3735
Rod Stewart,Every Beat Of My Heart,LEGENDS-3736
Rod Stewart,First Cut Is The Deepest,LEGENDS-3737
Rod Stewart,Forever Young,LEGENDS-3738
Rod Stewart,Have I Told You Lately,LEGENDS-3739
Rod Stewart,Having A Party,LEGENDS-3740
Rod Stewart,Hot Legs,LEGENDS-3741
Rod Stewart,I Don't Want To Talk About It (V1),LEGENDS-3742
Rod Stewart,I Don't Want To Talk About It (V2),LEGENDS-3743
Rod Stewart,If Loving You Is Wrong (I Don't Want To Be Right),LEGENDS-3744
Rod Stewart,I'll Be Seeing You,LEGENDS-3745
Rod Stewart,It Had To Be You,LEGENDS-3746
Rod Stewart,Killing Of Georgie,LEGENDS-3747
Rod Stewart,Maggie May,LEGENDS-3748
Rod Stewart,Moonglow,LEGENDS-3749
Rod Stewart,Motown Song,LEGENDS-3750
Rod Stewart,Nearness Of You,LEGENDS-3751
Rod Stewart,"Oh No, Not My Baby",LEGENDS-3752
Rod Stewart,Reason To Believe,LEGENDS-3753
Rod Stewart,Rhythm Of My Heart,LEGENDS-3754
Rod Stewart,Some Guys Have All The Luck,LEGENDS-3755
Rod Stewart,That Old Feeling,LEGENDS-3756
Rod Stewart,They Can't Take That Away From Me,LEGENDS-3757
Rod Stewart,This Old Heart Of Mine,LEGENDS-3758
Rod Stewart,Tonight I'm Yours Don't Hurt Me,LEGENDS-3759
Rod Stewart,Tonight's The Night (Gonna Be Alright),LEGENDS-3760
Rod Stewart,Very Thought Of You,LEGENDS-3761
Rod Stewart,Way You Look Tonight,LEGENDS-3762
Rod Stewart,What Am I Gonna Do,LEGENDS-3763
Rod Stewart,Young Turks,LEGENDS-3764
Rod Stewart,You're In My Heart,LEGENDS-3765
Roger Williams,Autumn Leaves,LEGENDS-3766
Rolling Stones,19th Nervous Breakdown,LEGENDS-3767
Rolling Stones,Angie,LEGENDS-3768
Rolling Stones,As Tears Go By,LEGENDS-3769
Rolling Stones,Beast Of Burden,LEGENDS-3770
Rolling Stones,Bitch,LEGENDS-3771
Rolling Stones,Brown Sugar,LEGENDS-3772
Rolling Stones,Emotional Rescue,LEGENDS-3773
Rolling Stones,Fool To Cry,LEGENDS-3774
Rolling Stones,Get Off Of My Cloud,LEGENDS-3775
Rolling Stones,Gimme Shelter,LEGENDS-3776
Rolling Stones,Honky Tonk Women,LEGENDS-3777
Rolling Stones,It's All Over Now,LEGENDS-3778
Rolling Stones,It's Only Rock 'N Roll (But I Like It),LEGENDS-3779
Rolling Stones,Jumpin' Jack Flash,LEGENDS-3780
Rolling Stones,Last Time,LEGENDS-3781
Rolling Stones,Let It Bleed,LEGENDS-3782
Rolling Stones,Let's Spend The Night Together,LEGENDS-3783
Rolling Stones,Mother's Little Helper,LEGENDS-3784
Rolling Stones,Paint It Black,LEGENDS-3785
Rolling Stones,Play With Fire,LEGENDS-3786
Rolling Stones,Ruby Tuesday,LEGENDS-3787
Rolling Stones,Satisfaction (I Can't Get No),LEGENDS-3788
Rolling Stones,Start Me Up,LEGENDS-3789
Rolling Stones,Street Fighting Man,LEGENDS-3790
Rolling Stones,Sympathy For The Devil,LEGENDS-3791
Rolling Stones,Tell Me High Tide,LEGENDS-3792
Rolling Stones,Time Is On My Side,LEGENDS-3793
Rolling Stones,Tumbling Dice,LEGENDS-3794
Rolling Stones,Under My Thumb,LEGENDS-3795
Rolling Stones,Wild Horses,LEGENDS-3796
Rolling Stones,You Can't Always Get What You Want,LEGENDS-3797
Ronan Keating,Life Is A Rollercoaster,LEGENDS-3798
Ronan Keating,Way You Make Me Feel,LEGENDS-3799
Ronan Keating,When You Say Nothing At All,LEGENDS-3800
Ronettes,Be My Baby (V1),LEGENDS-3801
Ronettes,Be My Baby (V2),LEGENDS-3802
Rosemary Clooney,Mambo Italiano,LEGENDS-3803
Roxette,It Must Have Been Love,LEGENDS-3804
Roy Orbison,Blue Bayou,LEGENDS-3805
Roy Orbison,Crying (V1),LEGENDS-3806
Roy Orbison,Crying (V2),LEGENDS-3807
Roy Orbison,Dream Baby,LEGENDS-3808
Roy Orbison,It's Over,LEGENDS-3809
Roy Orbison,Mean Woman Blues,LEGENDS-3810
Roy Orbison,"Oh, Pretty Woman (V1)",LEGENDS-3811
Roy Orbison,"Oh, Pretty Woman (V2)",LEGENDS-3812
Roy Orbison,Only The Lonely,LEGENDS-3813
Roy Orbison,Ooby Dooby,LEGENDS-3814
Roy Orbison,Running Scared,LEGENDS-3815
Roy Orbison,You Got It,LEGENDS-3816
Ruby & The Romantics,Our Day Will Come,LEGENDS-3817
S Club 7,Natural,LEGENDS-3818
S Club 7,Two In A Million,LEGENDS-3819
S Club 7 (Solo),Bring It All Back,LEGENDS-3820
S Club 7 (Solo),S Club Party,LEGENDS-3821
S.O.S. Band,Take Your Time (Do It Right),LEGENDS-3822
Sade,By Your Side,LEGENDS-3823
Sade,No Ordinary Love,LEGENDS-3824
Sade,Paradise,LEGENDS-3825
Sade,Smooth Operator,LEGENDS-3826
Sade,Sweetest Taboo,LEGENDS-3827
Sade,Your Love Is King,LEGENDS-3828
Sam & Dave,Hold On! I'm Comin',LEGENDS-3829
Sam & Dave,Soul Man,LEGENDS-3830
Sam Cooke,Chain Gang,LEGENDS-3831
Sam Cooke,Cupid,LEGENDS-3832
Sam Cooke,Frankie And Johnny,LEGENDS-3833
Sam Cooke,Having A Party,LEGENDS-3834
Sam Cooke,Only Sixteen,LEGENDS-3835
Sam Cooke,Shake,LEGENDS-3836
Sam Cooke,Twistin' The Night Away,LEGENDS-3837
Sam Cooke,Wonderful World,LEGENDS-3838
Sam Cooke,You Send Me,LEGENDS-3839
Sam Cooke & Lou Rawls (Duet),Bring It On Home To Me,LEGENDS-3840
Sam The Sham & The Pharaohs,Lil' Red Riding Hood,LEGENDS-3841
Sam The Sham & The Pharaohs,Wooly Bully,LEGENDS-3842
Samantha Mumba,Body II Body,LEGENDS-3843
Samantha Mumba,Gotta Tell You,LEGENDS-3844
Sammi Smith,Help Me Make It Through The Night,LEGENDS-3845
Sammy Davis Jr.,Candy Man,LEGENDS-3846
Sammy Davis Jr.,I've Gotta Be Me,LEGENDS-3847
Sammy Davis Jr.,Love Me Or Leave Me,LEGENDS-3848
Sammy Davis Jr.,Me And My Shadow,LEGENDS-3849
Sammy Davis Jr.,Something's Gotta Give,LEGENDS-3850
Sammy Davis Jr.,That Old Black Magic,LEGENDS-3851
Sammy Davis Jr.,What Kind Of Fool Am I,LEGENDS-3852
Sammy Davis Jr.,You Don't Know Me,LEGENDS-3853
Santana,Black Magic Woman,LEGENDS-3854
Santana & Rob Thomas,Smooth,LEGENDS-3855
Sarah Brightman & Andrea Bocelli (Duet),Time To Say Goodbye,LEGENDS-3856
Sarah Vaughan,It Might As Well Be Spring,LEGENDS-3857
Sarah Vaughan,Misty,LEGENDS-3858
Sarah Vaughan,Moonlight In Vermont,LEGENDS-3859
Savage Garden,I Want You,LEGENDS-3860
Savage Garden,Truly Madly Deeply,LEGENDS-3861
Scorpions,No One Like You,LEGENDS-3862
Scorpions,Rock You Like A Hurricane,LEGENDS-3863
Scorpions,Still Loving You,LEGENDS-3864
Scorpions,Wind Of Change,LEGENDS-3865
Scott McKenzie,San Francisco (Be Sure To Wear Some Flowers In Your Hair),LEGENDS-3866
Sean Paul,Get Busy,LEGENDS-3867
Sean Paul,Like Glue,LEGENDS-3868
Sean Paul & Sasha (Solo),I'm Still In Love With You,LEGENDS-3869
Searchers,Don't Throw Your Love Away,LEGENDS-3870
Searchers,Love Potion #9,LEGENDS-3871
Searchers,Needles & Pins,LEGENDS-3872
Sex Pistols,My Way,LEGENDS-3873
Shaggy,Oh Carolina,LEGENDS-3874
Shaggy & Rayvon (Duet),Angel,LEGENDS-3875
Shaggy & Rikrok (Solo),It Wasn't Me,LEGENDS-3876
Shakira,"Whenever, Wherever (Dance Remix)",LEGENDS-3877
Shalamar,Night To Remember,LEGENDS-3878
Shangri-Las,Leader Of The Pack,LEGENDS-3879
Shangri-Las,Remember (Walking In The Sand),LEGENDS-3880
Shania Twain,Come On Over,LEGENDS-3881
Shania Twain,Don't Be Stupid (You Know I Love You) (V1),LEGENDS-3882
Shania Twain,Don't Be Stupid (You Know I Love You) (V2),LEGENDS-3883
Shania Twain,God Bless The Child,LEGENDS-3884
Shania Twain,Honey I'm Home,LEGENDS-3885
Shania Twain,I'm Holdin' On To Love (To Save My Life),LEGENDS-3886
Shania Twain,Love Gets Me Every Time,LEGENDS-3887
Shania Twain,Man I Feel Like A Woman (V1),LEGENDS-3888
Shania Twain,Man I Feel Like A Woman (V3),LEGENDS-3889
Shania Twain,No One Needs To Know,LEGENDS-3890
Shania Twain,Rock This Country,LEGENDS-3891
Shania Twain,That Don't Impress Me Much,LEGENDS-3892
Shania Twain,What Made You Say That,LEGENDS-3893
Shania Twain,Woman In Me,LEGENDS-3894
Shania Twain,You Win My Love,LEGENDS-3895
Shania Twain,You're Still The One,LEGENDS-3896
Shania Twain,You've Got A Way (Notting Hill Remix),LEGENDS-3897
Shania Twain & Bryan White (Duet),From This Moment On,LEGENDS-3898
Shania Twain & Bryan White (Duet),From This Moment On (W-Intro),LEGENDS-3899
Shannon,Let The Music Play,LEGENDS-3900
Sharon Redd,Can You Handle It,LEGENDS-3901
Sheb Wooley,Purple People Eater,LEGENDS-3902
Sheena Easton,For Your Eyes Only,LEGENDS-3903
Sheena Easton,Modern Girl,LEGENDS-3904
Sheena Easton,Morning Train (Nine To Five),LEGENDS-3905
Sheena Easton,Strut,LEGENDS-3906
Sheena Easton,When He Shines,LEGENDS-3907
Shelley Fabares,Johnny Angel,LEGENDS-3908
Sheryl Crow,All I Wanna Do,LEGENDS-3909
Sheryl Crow,Change Would Do You Good,LEGENDS-3910
Sheryl Crow,If It Makes You Happy,LEGENDS-3911
Sheryl Crow,My Favorite Mistake,LEGENDS-3912
Sheryl Crow,Run Baby Run,LEGENDS-3913
Sheryl Crow,Soak Up The Sun,LEGENDS-3914
Sheryl Crow,Steve McQueen,LEGENDS-3915
Sheryl Crow,Sweet Child O' Mine,LEGENDS-3916
Shirelles,Baby It's You,LEGENDS-3917
Shirelles,Dedicated To The One I Love,LEGENDS-3918
Shirelles,Foolish Little Girl,LEGENDS-3919
Shirelles,Mama Said,LEGENDS-3920
Shirelles,Soldier Boy,LEGENDS-3921
Shirelles,Will You Still Love Me Tomorrow,LEGENDS-3922
Showaddywaddy,Under The Moon Of Love,LEGENDS-3923
Simon & Garfunkel,America,LEGENDS-3924
Simon & Garfunkel,April Come She Will,LEGENDS-3925
Simon & Garfunkel,At The Zoo,LEGENDS-3926
Simon & Garfunkel,Baby Driver,LEGENDS-3927
Simon & Garfunkel,Boxer,LEGENDS-3928
Simon & Garfunkel,Bridge Over Troubled Water,LEGENDS-3929
Simon & Garfunkel,Bye Bye Love,LEGENDS-3930
Simon & Garfunkel,Cecilia,LEGENDS-3931
Simon & Garfunkel,Cloudy,LEGENDS-3932
Simon & Garfunkel,Dangling Conversation,LEGENDS-3933
Simon & Garfunkel,El Condor Pasa (If I Could),LEGENDS-3934
Simon & Garfunkel,Fakin' It,LEGENDS-3935
Simon & Garfunkel,Flowers Never Bend With The Rainfall,LEGENDS-3936
Simon & Garfunkel,Hazy Shade Of Winter,LEGENDS-3937
Simon & Garfunkel,Homeward Bound,LEGENDS-3938
Simon & Garfunkel,I Am A Rock,LEGENDS-3939
Simon & Garfunkel,Kathy's Song,LEGENDS-3940
Simon & Garfunkel,Leaves That Are Green,LEGENDS-3941
Simon & Garfunkel,Most Peculiar Man,LEGENDS-3942
Simon & Garfunkel,Mrs. Robinson (V1),LEGENDS-3943
Simon & Garfunkel,Mrs. Robinson (V2),LEGENDS-3944
Simon & Garfunkel,Old Friends + Bookends,LEGENDS-3945
Simon & Garfunkel,Only Living Boy In New York,LEGENDS-3946
Simon & Garfunkel,Overs,LEGENDS-3947
Simon & Garfunkel,Patterns,LEGENDS-3948
Simon & Garfunkel,Punky's Dilemma,LEGENDS-3949
Simon & Garfunkel,Richard Cory,LEGENDS-3950
Simon & Garfunkel,Save The Life Of My Child,LEGENDS-3951
Simon & Garfunkel,Scarborough Fair,LEGENDS-3952
Simon & Garfunkel,Second Avenue,LEGENDS-3953
Simon & Garfunkel,Somewhere They Can't Find Me,LEGENDS-3954
Simon & Garfunkel,Sparrow,LEGENDS-3955
Simon & Garfunkel,Take Me To The Mardi Gras,LEGENDS-3956
Simon & Garfunkel,We've Got A Groovy Thing Going On,LEGENDS-3957
Simon & Garfunkel (Wbgv),59th Street Bridge Song (Feelin' Groovy),LEGENDS-3958
Simon & Garfunkel (Wobgv),My Little Town,LEGENDS-3959
Simon & Garfunkel (Wobgv),Sound Of Silence,LEGENDS-3960
Simple Minds,Alive & Kicking,LEGENDS-3961
Simple Minds,Don't You (Forget About Me),LEGENDS-3962
Simply Red,Holding Back The Years,LEGENDS-3963
Simply Red,If You Don't Know Me By Now,LEGENDS-3964
Sinead O'Conner,Nothing Compares 2 U,LEGENDS-3965
Sisqo,Thong Song,LEGENDS-3966
Sister Sledge,He's The Greatest Dancer,LEGENDS-3967
Sister Sledge,Lost In Music,LEGENDS-3968
Sister Sledge,We Are Family (V1),LEGENDS-3969
Sister Sledge,We Are Family (V2),LEGENDS-3970
Sixpence None The Richer,Kiss Me,LEGENDS-3971
Skylark,Wildflower,LEGENDS-3972
Sly & The Family Stone,Dance To The Music,LEGENDS-3973
Sly & The Family Stone,Everyday People,LEGENDS-3974
Sly & The Family Stone,Family Affair,LEGENDS-3975
Sly & The Family Stone,I Want To Take You Higher,LEGENDS-3976
Sly & The Family Stone,Stand,LEGENDS-3977
Sly & The Family Stone,Thank You (Falettinme Be Mice Elf Agin),LEGENDS-3978
Sly & The Family Stone,You Can Make It If You Try,LEGENDS-3979
Smokey Robinson,Being With You,LEGENDS-3980
Smokey Robinson,Cruisin',LEGENDS-3981
Smokey Robinson,Just To See Her,LEGENDS-3982
Smokey Robinson & The Miracles,"Baby, Baby Don't Cry",LEGENDS-3983
Smokey Robinson & The Miracles,Going To A Go-Go,LEGENDS-3984
Smokey Robinson & The Miracles,I Second That Emotion,LEGENDS-3985
Smokey Robinson & The Miracles,If You Can Want,LEGENDS-3986
Smokey Robinson & The Miracles,Mickey's Monkey,LEGENDS-3987
Smokey Robinson & The Miracles,My Girl Has Gone,LEGENDS-3988
Smokey Robinson & The Miracles,Ooo Baby Baby,LEGENDS-3989
Smokey Robinson & The Miracles,Shop Around,LEGENDS-3990
Smokey Robinson & The Miracles,Tears Of A Clown (V1),LEGENDS-3991
Smokey Robinson & The Miracles,Tears Of A Clown (V2),LEGENDS-3992
Smokey Robinson & The Miracles,Tracks Of My Tears,LEGENDS-3993
Smokey Robinson & The Miracles,You've Really Got A Hold On Me,LEGENDS-3994
Smokie & Roy 'Chubby' Brown,Who The Fxxk Is Alice,LEGENDS-3995
Soft Cell,Tainted Love,LEGENDS-3996
Sonique,Feels So Good,LEGENDS-3997
Sonique,It Feels So Good (Dance Remix),LEGENDS-3998
Sonique,Sky (Dance Remix),LEGENDS-3999
Sonny & Cher (Duet),All I Ever Need Is You,LEGENDS-4000
Sonny & Cher (Duet),I Got You Babe,LEGENDS-4001
Spandau Ballet,Gold,LEGENDS-4002
Spandau Ballet,TRUE,LEGENDS-4003
Spencer Davis Group,Gimme Some Lovin' (V1),LEGENDS-4004
Spencer Davis Group,Gimme Some Lovin' (V2),LEGENDS-4005
Spice Girls,Goodbye,LEGENDS-4008
Spice Girls,Love Thing,LEGENDS-4009
Spice Girls,Mama,LEGENDS-4010
Spice Girls,Say You'll Be There (V1),LEGENDS-4011
Spice Girls,Say You'll Be There (V3),LEGENDS-4012
Spice Girls,Something Kinda Funny,LEGENDS-4013
Spice Girls,Spice Up Your Life,LEGENDS-4014
Spice Girls,Stop (V1),LEGENDS-4015
Spice Girls,Stop (V2),LEGENDS-4016
Spice Girls,Too Much,LEGENDS-4017
Spice Girls,Viva Forever,LEGENDS-4018
Spice Girls,Who Do You Think You Are (V1),LEGENDS-4022
Spice Girls,Who Do You Think You Are (V3),LEGENDS-4023
Spice Girls (Duet),2 Become 1,LEGENDS-4006
Spice Girls (Duet),Wannabe (V1),LEGENDS-4021
Spice Girls (Duet),Wannabe (V2),LEGENDS-4020
Spice Girls (Solo),2 Become 1,LEGENDS-4007
Spice Girls (Solo),Wannabe,LEGENDS-4019
Spinners,Could It Be I'm Falling In Love (V1),LEGENDS-4024
Spinners,Could It Be I'm Falling In Love (V2),LEGENDS-4025
Spinners,I'll Be Around,LEGENDS-4026
Spinners,One Of A Kind (Love Affair),LEGENDS-4027
Spinners,Rubberband Man,LEGENDS-4028
Spinners,They Just Can't Stop It (The Games People Play),LEGENDS-4029
Spinners,Working My Way Back To You,LEGENDS-4030
Standard,Anniversary Waltz (Instrumental,LEGENDS-4031
Starship,Sara,LEGENDS-4032
Starship (Solo),Nothing's Gonna Stop Us Now,LEGENDS-4033
Starship (Solo),We Built This City,LEGENDS-4034
Status Quo,Again & Again,LEGENDS-4035
Status Quo,Anniversary Waltz (Part One),LEGENDS-4036
Status Quo,Break The Rules,LEGENDS-4037
Status Quo,Burning Bridges (On And Off And On Again),LEGENDS-4038
Status Quo,Caroline,LEGENDS-4039
Status Quo,Down Down,LEGENDS-4040
Status Quo,Down The Dustpipe,LEGENDS-4041
Status Quo,Going Downtown Tonight,LEGENDS-4042
Status Quo,In The Army Now,LEGENDS-4043
Status Quo,Marguerita Time,LEGENDS-4044
Status Quo,Pictures Of Matchstick Men,LEGENDS-4045
Status Quo,Rain,LEGENDS-4046
Status Quo,Rock 'n' Roll,LEGENDS-4047
Status Quo,Rockin' All Over The World,LEGENDS-4048
Status Quo,What You're Proposing,LEGENDS-4049
Status Quo,Whatever You Want,LEGENDS-4050
Status Quo,Wild Side Of Life,LEGENDS-4051
Stealers Wheel,Stuck In The Middle With You,LEGENDS-4052
Steam,Na Na Hey Hey Kiss Him Goodbye,LEGENDS-4053
Stephen Stills,Love The One You're With,LEGENDS-4054
Steppenwolf,Born To Be Wild (V1),LEGENDS-4055
Steppenwolf,Born To Be Wild (V2),LEGENDS-4056
Steps,After The Love Has Gone,LEGENDS-4057
Steps,Better Best Forgotten,LEGENDS-4058
Steps,Love's Got A Hold On My Heart,LEGENDS-4059
Steps,One For Sorrow,LEGENDS-4060
Steps,Tragedy,LEGENDS-4061
Steps (Solo),Deeper Shade Of Blue,LEGENDS-4062
Steps (Solo),Say You'll Be Mine,LEGENDS-4063
Steve Lawrence,Go Away Little Girl,LEGENDS-4064
Steve Lawrence,I've Gotta Be Me,LEGENDS-4065
Steve Lawrence,Poor Little Rich Girl,LEGENDS-4066
Steve Lawrence & Eydie Gorme (Duet),I Want To Stay Here,LEGENDS-4067
Steve Miller Band,Abracadabra,LEGENDS-4068
Steve Miller Band,Joker,LEGENDS-4069
Steve Tyrell,Give Me The Simple Life,LEGENDS-4070
